Date,Open,High,Low,Close,Adj Close,Volume
1973-07-01,1.571746,1.928727,1.499836,1.818294,0.745335,48130700
1973-08-01,1.815726,1.846544,1.623110,1.761793,0.722175,27917200
1973-09-01,1.761793,1.766930,1.561473,1.625678,0.666380,33295500
1973-10-01,1.625678,1.705293,1.443335,1.456176,0.596900,42260800
1973-11-01,1.451040,1.451040,0.832101,0.904011,0.370562,95352200
1973-12-01,0.904011,0.991330,0.844942,0.970784,0.397933,58901800
1974-01-01,0.970784,0.973352,0.721667,0.919420,0.376878,71069800
1974-02-01,0.914283,0.929693,0.803850,0.919420,0.376878,45531800
1974-03-01,0.916852,1.119740,0.868056,1.006739,0.412672,109009500
1974-04-01,1.006739,1.042694,0.847510,0.898874,0.368457,39807800
1974-05-01,0.898874,0.957943,0.847510,0.916852,0.375826,26734500
1974-06-01,0.916852,1.052967,0.878328,0.888601,0.364246,39788400
1974-07-01,0.888601,0.919420,0.678008,0.739645,0.303187,55042300
1974-08-01,0.739645,0.844942,0.665167,0.701122,0.287396,47001400
1974-09-01,0.701122,0.719099,0.410914,0.444301,0.182123,50004700
1974-10-01,0.441732,0.539324,0.410914,0.480256,0.196861,57933200
1974-11-01,0.480256,0.572711,0.444301,0.454573,0.186334,48291200
1974-12-01,0.454573,0.459710,0.341572,0.439164,0.180017,38576300
1975-01-01,0.441732,0.647189,0.436596,0.621507,0.254761,99674300
1975-02-01,0.621507,0.850078,0.613803,0.811555,0.332664,108693500
1975-03-01,0.811555,0.950238,0.808987,0.934829,0.383195,101465500
1975-04-01,0.934829,1.058103,0.909147,0.993898,0.407408,115838400
1975-05-01,0.993898,1.145422,0.983625,1.083785,0.444253,76808200
1975-06-01,1.083785,1.096626,0.965648,1.037557,0.425304,48856000
1975-07-01,1.037557,1.117172,0.916852,0.945102,0.387406,62819700
1975-08-01,0.945102,0.950238,0.814123,0.914283,0.374773,61077500
1975-09-01,0.914283,0.983625,0.832101,0.906579,0.371615,55261200
1975-10-01,0.906579,1.034989,0.862919,1.001603,0.410566,64421200
